-20
7.69388
35.3878
63.0816
90.7755
118.469
146.163
173.857
201.551
229.245
256.939
284.633
312.327
340.02
367.714
395.408
423.102
450.796
478.49
506.184
533.878
561.571
589.265
616.959
644.653
672.347
700.041
727.735
755.429
783.122
810.816
838.51
866.204
893.898
921.592
949.286
976.98
1004.67
1032.37
1060.06
1087.76
1115.45
1143.14
1170.84
1198.53
1226.22
1253.92
1281.61
1309.31
1337
