0
0.255754
0.507309
0.750534
0.981435
1.19622
1.39137
1.56366
1.71029
1.82883
1.91734
1.97436
1.99897
1.99076
1.94986
1.87694
1.7732
1.64034
1.48056
1.29646
1.09107
0.867768
0.630216
0.382317
0.12814
-0.12814
-0.382317
-0.630216
-0.867767
-1.09107
-1.29646
-1.48056
-1.64034
-1.7732
-1.87694
-1.94986
-1.99076
-1.99897
-1.97436
-1.91734
-1.82883
-1.71029
-1.56366
-1.39137
-1.19622
-0.981435
-0.750534
-0.507309
-0.255754
-9.73437E-008
